id,vote_average,release_date,10752,10402,35,36,37,12,14,878,16,80,18,9648,53,27,28,10749,10751
770,0.7957,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
664,0.6475,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3170,0.7017,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
185,0.8207000000000001,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
629,0.8189,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
253935,0.4857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8810,0.7384999999999999,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
607,0.7189,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10112,0.7298,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
66105,0.76,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
210726,0.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658,0.7351,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1701,0.6736,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10386,0.7933,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2758,0.6954,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2978,0.654,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9702,0.8109,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
510,0.8422000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
637,0.8454,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11104,0.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11932,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
621,0.7394000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16859,0.7817999999999999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
37265,0.49000000000000005,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,0.794,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1924,0.7126,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
665,0.788,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
11674,0.5909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10882,0.6952,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
10340,0.7114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
377,0.7329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36647,0.6772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88,0.7343,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10530,0.6925,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
83088,0.73,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
745,0.795,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
81,0.7931,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
7305,0.6884,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
63,0.7599,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
10494,0.8294,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1498,0.6633,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
600,0.8135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
620,0.7474999999999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9837,0.7263,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
39103,0.6491,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
500,0.8130000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
173129,0.6118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
162,0.7715,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10402,0.5972000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,0.7394000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1813,0.7456,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
602,0.6874,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
28,0.8282,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1639,0.45810000000000006,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5548,0.7308,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9659,0.6687000000000001,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1089,0.71,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
207,0.8313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10585,0.6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27098,0.65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
858,0.6736,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10999,0.6672,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
196,0.7469,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1573,0.6938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1893,0.654,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10515,0.7969999999999999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
39104,0.6822,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4951,0.7583,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9355,0.6197,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5825,0.7224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,0.766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
346,0.8455999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
544,0.6593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
856,0.7521,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
563,0.7043999999999999,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
9342,0.6567000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
251,0.7211000000000001,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0
6114,0.7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9728,0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
115,0.784,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
941,0.7293000000000001,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
364,0.6919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39105,0.7068,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
39107,0.75,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
10995,0.7003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9602,0.6874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
152,0.6491,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
50270,0.696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
923,0.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,0.8288,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1375,0.5769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8413,0.6525000000000001,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
5879,0.6613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
581,0.7849,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
927,0.7097,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8769,0.6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888,0.5316,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10014,0.5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8078,0.6138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9453,0.6022000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
311,0.8426,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1705,0.5723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1891,0.8391,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
402,0.6895,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11238,0.6263,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
149,0.7946,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
10439,0.7049000000000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
509,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
966,0.752,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
380,0.7758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9399,0.6519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9495,0.7514000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
50124,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10283,0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
698,0.62,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1637,0.7125,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1885,0.7184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
414,0.5416000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
39106,0.58,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
18491,0.8318,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
2668,0.7168,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
1547,0.7062999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9336,0.6668999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39101,0.6487,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
76,0.7969,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1631,0.5233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2756,0.7344,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
10545,0.7105,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
33,0.7915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
653,0.7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
792,0.7746999999999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1892,0.7895,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1592,0.7657,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1103,0.7064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
415,0.4342,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
691,0.6796,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1624,0.6682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,0.7685,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
11587,0.6243000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17681,0.7386,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1607,0.7857999999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
938,0.8017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
928,0.641,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30575,0.77,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
627,0.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4476,0.7391,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
73,0.8347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11622,0.6748999999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
268,0.7226,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
11618,0.5429999999999999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
814,0.7384000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13888,0.6232,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
42994,0.741,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
235,0.7849,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
714,0.6355999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
37136,0.7251000000000001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137,0.7607,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9360,0.5182,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
490,0.8196,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9340,0.75,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
117,0.7773,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
55580,0.5686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10137,0.6054999999999999,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
942,0.7011000000000001,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
14817,0.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10537,0.7121999999999999,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8077,0.6355999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8916,0.6149,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
37797,0.7925,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
284,0.8212999999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9444,0.7615000000000001,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
10948,0.714,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
9737,0.6789,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8689,0.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,0.767,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
881,0.7527999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36955,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
642,0.7605999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10398,0.6567999999999999,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
20815,0.6087,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
660,0.6656,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9594,0.6097,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
28609,0.6715,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
754,0.7022999999999999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2019,0.6351,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2667,0.6333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9739,0.6704,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
819,0.7597,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
165,0.7758,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
710,0.6886,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3049,0.6552,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1499,0.5366,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
9946,0.6064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1880,0.628,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
755,0.7019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
253,0.6493,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
39144,0.6801999999999999,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0
8005,0.6591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9268,0.6052,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
15969,0.6249,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
9493,0.6002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9387,0.6799999999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
699,0.6523,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
668,0.6589,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
289,0.8167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
